Date,High,Low,Open,Close,Volume,Adj Close
2020-01-06,74.98999786376953,73.1875,73.44750213623047,74.94999694824219,118387200,74.43647003173828
2020-01-07,75.2249984741211,74.37000274658203,74.95999908447266,74.59750366210938,108872000,74.08639526367188
2020-01-08,76.11000061035156,74.29000091552734,74.29000091552734,75.79750061035156,132079200,75.27816009521484
2020-01-09,77.60749816894531,76.55000305175781,76.80999755859375,77.40750122070312,170108400,76.87713623046875
2020-01-10,78.1675033569336,77.0625,77.6500015258789,77.5824966430664,140644800,77.0509262084961
